"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2024 (provisional)"	"2024"	"Female"	"F"	"South Carolina"	"45"	186	2762518	6.7330
	"2024 (provisional)"	"2024"	"Female"	"F"	"South Dakota"	"46"	81	451921	17.9235
	"2024 (provisional)"	"2024"	"Female"	"F"	"Tennessee"	"47"	218	3631374	6.0032
	"2024 (provisional)"	"2024"	"Female"	"F"	"Texas"	"48"	565	15287209	3.6959
	"2024 (provisional)"	"2024"	"Female"	"F"	"Utah"	"49"	64	1686145	3.7956
	"2024 (provisional)"	"2024"	"Female"	"F"	"Vermont"	"50"	24	326028	7.3613
	"2024 (provisional)"	"2024"	"Female"	"F"	"Virginia"	"51"	180	4409697	4.0819
	"2024 (provisional)"	"2024"	"Female"	"F"	"Washington"	"53"	362	3878878	9.3326
	"2024 (provisional)"	"2024"	"Female"	"F"	"West Virginia"	"54"	37	886438	4.1740
	"2024 (provisional)"	"2024"	"Female"	"F"	"Wisconsin"	"55"	200	2951439	6.7764
	"2024 (provisional)"	"2024"	"Female"	"F"	"Wyoming"	"56"	45	285032	15.7877
	"2024 (provisional)"	"2024"	"Male"	"M"	"Alabama"	"01"	212	2479253	8.5510
	"2024 (provisional)"	"2024"	"Male"	"M"	"Alaska"	"02"	52	385345	13.4944
	"2024 (provisional)"	"2024"	"Male"	"M"	"Arizona"	"04"	588	3707729	15.8588
	"2024 (provisional)"	"2024"	"Male"	"M"	"Arkansas"	"05"	155	1513837	10.2389
	"2024 (provisional)"	"2024"	"Male"	"M"	"California"	"06"	2879	19445653	14.8054
	"2024 (provisional)"	"2024"	"Male"	"M"	"Colorado"	"08"	484	2976207	16.2623
	"2024 (provisional)"	"2024"	"Male"	"M"	"Connecticut"	"09"	199	1773938	11.2180
	"2024 (provisional)"	"2024"	"Male"	"M"	"Delaware"	"10"	33	499148	6.6113
	"2024 (provisional)"	"2024"	"Male"	"M"	"District of Columbia"	"11"	16	321715	Unreliable
	"2024 (provisional)"	"2024"	"Male"	"M"	"Florida"	"12"	1271	11108809	11.4414
	"2024 (provisional)"	"2024"	"Male"	"M"	"Georgia"	"13"	449	5375012	8.3535
	"2024 (provisional)"	"2024"	"Male"	"M"	"Hawaii"	"15"	34	719795	4.7236
	"2024 (provisional)"	"2024"	"Male"	"M"	"Idaho"	"16"	149	988459	15.0740
	"2024 (provisional)"	"2024"	"Male"	"M"	"Illinois"	"17"	525	6201083	8.4663
	"2024 (provisional)"	"2024"	"Male"	"M"	"Indiana"	"18"	385	3404471	11.3087
	"2024 (provisional)"	"2024"	"Male"	"M"	"Iowa"	"19"	207	1608044	12.8728
	"2024 (provisional)"	"2024"	"Male"	"M"	"Kansas"	"20"	174	1474638	11.7995
	"2024 (provisional)"	"2024"	"Male"	"M"	"Kentucky"	"21"	270	2243135	12.0367
	"2024 (provisional)"	"2024"	"Male"	"M"	"Louisiana"	"22"	204	2234898	9.1279
	"2024 (provisional)"	"2024"	"Male"	"M"	"Maine"	"23"	85	687555	12.3626
	"2024 (provisional)"	"2024"	"Male"	"M"	"Maryland"	"24"	206	3004403	6.8566
	"2024 (provisional)"	"2024"	"Male"	"M"	"Massachusetts"	"25"	251	3420435	7.3382
	"2024 (provisional)"	"2024"	"Male"	"M"	"Michigan"	"26"	551	4973541	11.0786
	"2024 (provisional)"	"2024"	"Male"	"M"	"Minnesota"	"27"	392	2875375	13.6330
	"2024 (provisional)"	"2024"	"Male"	"M"	"Mississippi"	"28"	223	1425718	15.6412
	"2024 (provisional)"	"2024"	"Male"	"M"	"Missouri"	"29"	284	3057592	9.2884
	"2024 (provisional)"	"2024"	"Male"	"M"	"Montana"	"30"	96	573941	16.7265
	"2024 (provisional)"	"2024"	"Male"	"M"	"Nebraska"	"31"	124	994752	12.4654
	"2024 (provisional)"	"2024"	"Male"	"M"	"Nevada"	"32"	223	1607856	13.8694
	"2024 (provisional)"	"2024"	"Male"	"M"	"New Hampshire"	"33"	95	699693	13.5774
	"2024 (provisional)"	"2024"	"Male"	"M"	"New Jersey"	"34"	241	4572312	5.2709
	"2024 (provisional)"	"2024"	"Male"	"M"	"New Mexico"	"35"	253	1051056	24.0710
	"2024 (provisional)"	"2024"	"Male"	"M"	"New York"	"36"	625	9555621	6.5407
	"2024 (provisional)"	"2024"	"Male"	"M"	"North Carolina"	"37"	547	5296522	10.3275
	"2024 (provisional)"	"2024"	"Male"	"M"	"North Dakota"	"38"	85	402088	21.1397
	"2024 (provisional)"	"2024"	"Male"	"M"	"Ohio"	"39"	604	5812649	10.3911
	"2024 (provisional)"	"2024"	"Male"	"M"	"Oklahoma"	"40"	313	2016758	15.5200
	"2024 (provisional)"	"2024"	"Male"	"M"	"Oregon"	"41"	440	2108211	20.8708
	"2024 (provisional)"	"2024"	"Male"	"M"	"Pennsylvania"	"42"	435	6389851	6.8077
	"2024 (provisional)"	"2024"	"Male"	"M"	"Rhode Island"	"44"	62	537459	11.5358
	"2024 (provisional)"	"2024"	"Male"	"M"	"South Carolina"	"45"	329	2611037	12.6004
	"2024 (provisional)"	"2024"	"Male"	"M"	"South Dakota"	"46"	139	467397	29.7392
	"2024 (provisional)"	"2024"	"Male"	"M"	"Tennessee"	"47"	509	3495115	14.5632
	"2024 (provisional)"	"2024"	"Male"	"M"	"Texas"	"48"	1419	15216092	9.3257
	"2024 (provisional)"	"2024"	"Male"	"M"	"Utah"	"49"	113	1731589	6.5258
	"2024 (provisional)"	"2024"	"Male"	"M"	"Vermont"	"50"	48	321436	14.9330
	"2024 (provisional)"	"2024"	"Male"	"M"	"Virginia"	"51"	332	4306001	7.7102
	"2024 (provisional)"	"2024"	"Male"	"M"	"Washington"	"53"	568	3934002	14.4382
	"2024 (provisional)"	"2024"	"Male"	"M"	"West Virginia"	"54"	119	883633	13.4671
	"2024 (provisional)"	"2024"	"Male"	"M"	"Wisconsin"	"55"	365	2959516	12.3331
	"2024 (provisional)"	"2024"	"Male"	"M"	"Wyoming"	"56"	64	299025	21.4029
