"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2024 (provisional)"	"2024"	"Female"	"F"	"South Carolina"	"45"	88	2762518	3.1855
	"2024 (provisional)"	"2024"	"Female"	"F"	"South Dakota"	"46"	30	451921	6.6383
	"2024 (provisional)"	"2024"	"Female"	"F"	"Tennessee"	"47"	109	3631374	3.0016
	"2024 (provisional)"	"2024"	"Female"	"F"	"Texas"	"48"	274	15287209	1.7923
	"2024 (provisional)"	"2024"	"Female"	"F"	"Utah"	"49"	49	1686145	2.9060
	"2024 (provisional)"	"2024"	"Female"	"F"	"Vermont"	"50"	15	326028	Unreliable
	"2024 (provisional)"	"2024"	"Female"	"F"	"Virginia"	"51"	72	4409697	1.6328
	"2024 (provisional)"	"2024"	"Female"	"F"	"Washington"	"53"	201	3878878	5.1819
	"2024 (provisional)"	"2024"	"Female"	"F"	"West Virginia"	"54"	16	886438	Unreliable
	"2024 (provisional)"	"2024"	"Female"	"F"	"Wisconsin"	"55"	134	2951439	4.5402
	"2024 (provisional)"	"2024"	"Female"	"F"	"Wyoming"	"56"	32	285032	11.2268
	"2024 (provisional)"	"2024"	"Male"	"M"	"Alabama"	"01"	121	2479253	4.8805
	"2024 (provisional)"	"2024"	"Male"	"M"	"Alaska"	"02"	55	385345	14.2729
	"2024 (provisional)"	"2024"	"Male"	"M"	"Arizona"	"04"	386	3707729	10.4107
	"2024 (provisional)"	"2024"	"Male"	"M"	"Arkansas"	"05"	101	1513837	6.6718
	"2024 (provisional)"	"2024"	"Male"	"M"	"California"	"06"	1417	19445653	7.2870
	"2024 (provisional)"	"2024"	"Male"	"M"	"Colorado"	"08"	506	2976207	17.0015
	"2024 (provisional)"	"2024"	"Male"	"M"	"Connecticut"	"09"	149	1773938	8.3994
	"2024 (provisional)"	"2024"	"Male"	"M"	"Delaware"	"10"	41	499148	8.2140
	"2024 (provisional)"	"2024"	"Male"	"M"	"District of Columbia"	"11"	28	321715	8.7034
	"2024 (provisional)"	"2024"	"Male"	"M"	"Florida"	"12"	787	11108809	7.0845
	"2024 (provisional)"	"2024"	"Male"	"M"	"Georgia"	"13"	356	5375012	6.6232
	"2024 (provisional)"	"2024"	"Male"	"M"	"Hawaii"	"15"	34	719795	4.7236
	"2024 (provisional)"	"2024"	"Male"	"M"	"Idaho"	"16"	125	988459	12.6459
	"2024 (provisional)"	"2024"	"Male"	"M"	"Illinois"	"17"	526	6201083	8.4824
	"2024 (provisional)"	"2024"	"Male"	"M"	"Indiana"	"18"	327	3404471	9.6050
	"2024 (provisional)"	"2024"	"Male"	"M"	"Iowa"	"19"	211	1608044	13.1215
	"2024 (provisional)"	"2024"	"Male"	"M"	"Kansas"	"20"	149	1474638	10.1042
	"2024 (provisional)"	"2024"	"Male"	"M"	"Kentucky"	"21"	204	2243135	9.0944
	"2024 (provisional)"	"2024"	"Male"	"M"	"Louisiana"	"22"	84	2234898	3.7586
	"2024 (provisional)"	"2024"	"Male"	"M"	"Maine"	"23"	112	687555	16.2896
	"2024 (provisional)"	"2024"	"Male"	"M"	"Maryland"	"24"	162	3004403	5.3921
	"2024 (provisional)"	"2024"	"Male"	"M"	"Massachusetts"	"25"	262	3420435	7.6598
	"2024 (provisional)"	"2024"	"Male"	"M"	"Michigan"	"26"	458	4973541	9.2087
	"2024 (provisional)"	"2024"	"Male"	"M"	"Minnesota"	"27"	376	2875375	13.0766
	"2024 (provisional)"	"2024"	"Male"	"M"	"Mississippi"	"28"	71	1425718	4.9799
	"2024 (provisional)"	"2024"	"Male"	"M"	"Missouri"	"29"	261	3057592	8.5361
	"2024 (provisional)"	"2024"	"Male"	"M"	"Montana"	"30"	114	573941	19.8627
	"2024 (provisional)"	"2024"	"Male"	"M"	"Nebraska"	"31"	126	994752	12.6665
	"2024 (provisional)"	"2024"	"Male"	"M"	"Nevada"	"32"	203	1607856	12.6255
	"2024 (provisional)"	"2024"	"Male"	"M"	"New Hampshire"	"33"	71	699693	10.1473
	"2024 (provisional)"	"2024"	"Male"	"M"	"New Jersey"	"34"	193	4572312	4.2211
	"2024 (provisional)"	"2024"	"Male"	"M"	"New Mexico"	"35"	236	1051056	22.4536
	"2024 (provisional)"	"2024"	"Male"	"M"	"New York"	"36"	568	9555621	5.9441
	"2024 (provisional)"	"2024"	"Male"	"M"	"North Carolina"	"37"	388	5296522	7.3256
	"2024 (provisional)"	"2024"	"Male"	"M"	"North Dakota"	"38"	57	402088	14.1760
	"2024 (provisional)"	"2024"	"Male"	"M"	"Ohio"	"39"	456	5812649	7.8450
	"2024 (provisional)"	"2024"	"Male"	"M"	"Oklahoma"	"40"	156	2016758	7.7352
	"2024 (provisional)"	"2024"	"Male"	"M"	"Oregon"	"41"	312	2108211	14.7993
	"2024 (provisional)"	"2024"	"Male"	"M"	"Pennsylvania"	"42"	379	6389851	5.9313
	"2024 (provisional)"	"2024"	"Male"	"M"	"Rhode Island"	"44"	62	537459	11.5358
	"2024 (provisional)"	"2024"	"Male"	"M"	"South Carolina"	"45"	251	2611037	9.6130
	"2024 (provisional)"	"2024"	"Male"	"M"	"South Dakota"	"46"	89	467397	19.0416
	"2024 (provisional)"	"2024"	"Male"	"M"	"Tennessee"	"47"	341	3495115	9.7565
	"2024 (provisional)"	"2024"	"Male"	"M"	"Texas"	"48"	896	15216092	5.8885
	"2024 (provisional)"	"2024"	"Male"	"M"	"Utah"	"49"	120	1731589	6.9301
	"2024 (provisional)"	"2024"	"Male"	"M"	"Vermont"	"50"	48	321436	14.9330
	"2024 (provisional)"	"2024"	"Male"	"M"	"Virginia"	"51"	229	4306001	5.3182
	"2024 (provisional)"	"2024"	"Male"	"M"	"Washington"	"53"	447	3934002	11.3625
	"2024 (provisional)"	"2024"	"Male"	"M"	"West Virginia"	"54"	70	883633	7.9218
	"2024 (provisional)"	"2024"	"Male"	"M"	"Wisconsin"	"55"	377	2959516	12.7386
	"2024 (provisional)"	"2024"	"Male"	"M"	"Wyoming"	"56"	50	299025	16.7210
